id,text,label,batch
983714427820881,"YARA SE AMIN ADUHA MEJI YII
1 OLOHUN ONIFI OLE JA Ọ
2 INA ONIJO DUKIA RẸ",Normal,B1
1016179694727576,"AGBO ATI OSE ITUWO ATUDE AWON AGBA TODAJU
Aku isimi oni asii ku bi oju ojo seri momu ise atude ituwo yi wa fun anfani gbogbo wa ise dara pupo gbogbo iwo ti awon agbalagba ti da irin ajo aye re ru ti sise sise wa dabi ole ti omo eleran re wa nje egungun ti gbogbo awon ti won ti nife e tele kan dede korira e tabi ti atije atimu wa nira fun gbogbo isoro yo wun kio doju ko e gbiyanju kio dan ise yi wo wa dupe fun olorun oba
Eroja re
epo obo
egbo tude
eru alamo
ewe adun
Sise re
ao ko gbogbo re sinu ikoko agbo epo obo ni ao koko fi tele ao bu omi si ao se lagbo tio ba jina ao da sinu ike iwe
OSE RE
igbe adie tio wa ninu kuku
alomu dudu
ose
ao gun mo ose ao lofi we agbo na ni ale aijade mo pelu ogo olorun wa bo kuro ninu ide aye koju bai lo danwo kio fun ile labo bami share ati post ati comment fun anfani elomiran fun ayewo lori oro igbesi aye re pemi tabi Whatsapp mi aje fun yin lase edumare",Normal,B1
1016957647709410,"Imagine this oloriburuku calling Lizzy anjorin nonsense name
Ogun lo ma pae tomotomo tebitebi Tiran tiran
Iwo ATI iya re ma SANKU niii
Oloriburuku were",Abusive,B1
1532139368927353,Awon kini wonyen o gbero ire fun wa rara afi ki a mura gidi ile Yoruba Agbewa o koni gbe Odale,Normal,B1
879364721223582,"IYA IBADAN PHONE CONTACTS LIST
Iya Deji alaso
Nuru eleran
Kamoru Onigi
Iya Monsurat elepo
Iya Lekan eleja
Saidi onisu
Iya Ijesha oniru
Basiru oni moto
Sola omo baba Basira
Basira oniponmo
Suraju olokada
Oriyomi alalubosa
Bose Tailor
Gbenro agbero
Noimo olororo
Iya Luku Oloka
Akanke alakara eebo
Sola tisha
Baba Wale Nepa
Iya Biliki elepo
Baba Aduke alagunmu jedi
Iya Wasiu onifufu
Morufu riwaya
Iya Olobi agba
Baba Tawa alajo
Alani kafinta
Buroda Tunde birikila
Moomi Oloole
Buroda mi Alani
Iya mi elesuru
Baba ilu eebo
Bello Olopa jeko jeko
Suberu ologbon ori
Buroda Yellow
Baba elero alogi
Solo agbegi lere
Grace pupa
Poolu asona
Baba onifoto
Gambari onisuya
Demola Fokanaisa
Godi omo ibo
Alhaji agbe kanga
Baba gbegi lodo
Biodun repeara
Risi olonje
Alao alawin
I can t laugh alone jooooo
You can add yours as well",Normal,B1
1544732940370042,"ASEJE BIBO ASIRI FUN ODUN
Omunu botuje oojọ 16
Ewé ola diẹ
Ewé papansan oojọ
Ata ijosi 16
Ào lo papo ào fi se eja titus alaran ti age si meta lepo nìyo ào so
Sori osuka aso funfun ào ṣe àdúà sí ào je
Gba àdúà kan fún ilé ẹgbẹ yi ki ole ba jẹ fún è
DOCTOR RELIABLE ONE",Normal,B1
1887354101930437,"RIP IKU BABA YEYE
THE ALAAFIN OF OYO
SUN RE O OMO IKU TI IKU OLE PA",Normal,B1
982945181316212,Abeeri were agbaaye alaini itiju Ole nla,Abusive,B1
1299581432164516,"BI OSE BAMI SHARE POST YI FUN ANFANI ỌPỌ ENIYAN ỌWỌ ỌTA KONI TẸ Ọ AMIN
1 Ti o ba la ala pe ekun Tiger nle e loju orun
ITUMO Ota ti o ni agbara ju ninu idile yin yio se o ni Janba kun fun adua daada
2 Ti o ba ala pe ekun Tiger leo ni oju orun ti o si ba e towaun bae ja
ITUMO Owo ota ti te o afi ki o mura si adua ki o si ma dake lori oro aye re
3 Ti o ba la ala pe o sun ekun cry loju orun
ITUMO Oro e yio pada jasi ayo ati idunnu
4 Ti o ba la ala pe o kigbe lati oju orun jasi oju aiye
ITUMO Enina yio ri opolopo isegun ninu wahala ti o ba wa Ni asiko na kun fun adua daada
5 Ti o ba la ala pe won se iyawo fun e ni oju orun
ITUMO Ki iru enibe mura si adua daada ki eniti o sunmo maba ku
6 Ti o ba la ala pe won nda malu Bo wasi odo re loju orun
ITUMO Mura si adua daada awon ota fe da oju ija ko e
7 Ti o ba la ala pe o gbe ibon gun ko orun oun se ode ninu igbo
ITUMO Apere pe abiku yio ma da iru enibe lamu ni kun fun adua daada
8 Ti oba la ala ri pepeye ninu omi ni oju orun
ITUMO Wa ri Owo nla ni asiko na abi ki o se iri ajo lo ilu miran laipe
9 Ti obinrin ti koti ni oko ba la ala pe oun ri oruka ni Owo ohun
ITUMO Obinrin be yio ri oko ti yi o nife re daada ti yio sima toju re
10 Ti iyawo tofe losi ile oko ba la alape omori abo jabole lowo ohun ti omori abo na wa njo nile
ITUMO Iru obinrin be koni duro nile oko kan ti koba mura daada
Call WhatsApp",Normal,B1
4314388515493786,"AGBOJO ASHIRI BIBO OJOJUMO
Ao wa iyere osun ao da si owo OSI wa ao teni ifa ogundabede ni aro kutu ao pe ohun re si bayi
Ha ha ha ogundabede ooo olori ole ni o iwo ni moferan losi origun merein agbalaye bayi iwo ni Mofe ranlosi origun mererin Nigeria bayi kiolo ji owo olowo wa kiolo jale olole wa kiolo kole onile wa nitoripe arule3 aruwin3 elegodo dudu ni selemoso Aje ologini dudu ni selemoso Aje awon niwon kole onile awon ni won jin owo olowo awon ni won jale olole oya bayi ebe si igboro kie lo jin owo olowo wa ebesi igboro ki elo kole onile wa ebesi igboro kie lo jale olole wa fun Emi l omo l ki ewa fi bashiri loni nitoripe enikan Oni bayin je je ki oju oti onitohun ogundabede ooooo gbera kio lo pe olowo olori olola ki won wa fi owo nlanla sanu mi loni
Lehina ao fe iyere osun yi ita gbangba ASHIRI wa Oni tu adura yin ni Mofe",Normal,B1
1338489404921273,"Kinse gbogbo alfa olosuka loya oloriburuku oooo
Ani awon kan wa ti won gba fun ISESE",Abusive,B1
991105430341987,"Ko si Ènikèni ti ole dà ójó mey29 yi duro fun Asiwaju Bola Ahmed Tinubu wà gbogbo Èyin Ódómókunrin ATI Ódómóbirin dà èyin dà Èjówó èyà mi ni Eti yin
This page does not support Vawulence
Your opinion is needed kindly please respect your comments Thanks",Normal,B1
2101917120704796,Ole ara ole emi KO ni jami lase edumare ibanuje ko ni gbeyin Oro mi ni eyi to Ku ki odun yi Pari idunnu ni ma fi laaja Amin,Normal,B1
927113470384638,"Sebi tori owo tiwo oti ni lofi nronu kilo je
Aimoye olowo oloro tiwon nfi ohunje be tiwon ole je
Opolopo eda bi tie lowa lewon tiwon nfi jojumo sun kun latari ai mowo mese to gbewon dewon
Wo ma pare
Bi emi basi wa ireti opin",Normal,B1
1003981372390905,"ÀKÓJỌPỌ̀ ÌRÒYÌN ÒWÚRỌ̀ ÒNÍ ỌJỌ́ KẸẸ̀DÓGÚN OṢÙ KẸFÀ ỌDÚN 2025
1 GÓMÌNÀ ÌPÍNLẸ̀ ABIA Ọ̀MỌ̀WÉ ALEX OTTI TI RỌ ÀWỌN Ọ̀DỌ́ TÓ Ń SÌNRÚ ÌLÚ NÍ ÌPÍNLẸ̀ NÁÀ PÉ KÍ WỌ́N LO ỌGBỌ́N ÀTINÚDÁ LÁTI WÁ OJÚTÙÚ SÍ ÀWỌN ÌPÈNIJÀ TÍ À Ń KOJÚ LẸ́KA ÈTÒ ỌRỌ̀ AJÉ LÓRÍLẸ̀ ÈDÈ NÀÌJÍRÍÀ
2 ÀKỌ́BÍ ỌKÙNRIN FÚN OLÓÒGBÉ MOSHOOD KÁṢÌMÁWÒ ABÍỌ́LÁ KỌ́LÁ ABÍỌ́LÁ TI SỌ PÉ Ọ̀PỌ̀LỌPỌ̀ ÀWỌN ỌMỌ ORÍLẸ̀ ÈDÈ NÀÌJÍRÍÀ LÓ YẸ LẸ́NI À Ń BU ỌLÁ FÚN LÓRÍ Ọ̀RỌ̀ JUNE 12 Ó TÚN WÁ NÍ BÀBÁŃGÍDÁ Ò TÍÌ TỌRỌ ÀFORÍJÌ LỌ́WỌ́ ẸBÍ ABÍỌ́LÁ
3 Ọ̀GÁ ỌLỌ́PÀÁ LÓRÍLẸ̀ ÈDÈ NÀÌJÍRÍÀ IGP KÁYỌ̀DÉ ẸGBẸ́TÓKUN TI SỌ PÉ ÀWỌN MÁA BẸ̀RẸ̀ SI NÍ FI ỌWỌ́ LÍLE MÚ ÀWỌN AWAKỌ̀ TÍ WỌ́N Ń LẸ Ọ̀RÁ DÚDÚ MỌ́ GÍLÁÀSÌ ỌKỌ̀ WỌN TÓ BÁ MÁA FI DI ỌGBỌ̀N ỌJỌ́ OṢÙ KẸ́JỌ ỌDÚN YÌÍ
4 ALÁKÒÓSO LÓLÚ ÌLÚ WA ÀBÚJÁ NYESOM WIKE AYỌ̀ FÁYỌ̀ṢE OTOM ÀTI IKPEAZU LỌ ṢE ÌPÀDÉ PAPỌ̀ PẸ̀LÚ ÀÀRẸ BỌ́LÁ TINÚBÚ NÍ ÌLÚ ÀBÚJÁ
5 IGBÁKEJÌ ÀÀRẸ TẸ́LẸ̀ LÓRÍLẸ̀ ÈDÈ NÀÌJÍRÍÀ Ọ̀JỌ̀GBỌ́N YẸMÍ Ọ̀ṢÍBÀJÒ TI RỌ ÀWỌN ỌMỌ LẸ́YÌN KRÍSTI ÀTÀWỌN Ọ̀DỌ́ PÉ KÍ WỌ́N MÁA KÓPA NÍNÚ ÒṢÈLÚ LÁTI LÈ TÚN ORÍLẸ̀ ÈDÈ NÀÌJÍRÍÀ ṢE LỌ́JỌ́ IWÁJÚ
6 ÀWỌN Ọ̀DỌ́ KAN NÍ ÌPÍNLẸ̀ KATSINA YABO ILÉ IṢẸ́ ÀWỌN ỌLỌ́PÀÁ ISBAH WỌ́N SÌ BẸ̀RẸ̀ SI NÍ DOJÚ ÌJÀ KỌ WỌ́N LÁTARI PÉ WỌ́N NAWỌ́ GÁN ÀWỌN Ọ̀DỌ́ KAN TÍ WỌ́N GẸRUN LỌ́NÀ TÍ KÒ TỌ́
7 Ọ̀GÁ ỌLỌ́PÀÁ NÍ ÌPÍNLẸ̀ ÒGÙN LÁŃRE ÒGÚNNỌ́WỌ̀ TI SỌ PÉ ÌMÚRA ÈNÌYÀN TÀBÍ IRUN TÍ WỌ́N GẸ̀ SÍ ORÍ Ò TÚMỌ̀ SÍ PÉ ÈNÌYÀN JẸ́ ADÀLÚRÚ
8 ÀWỌN ILÉ Ẹ̀KỌ́ NÍ ÌPÍNLẸ̀ KÁNÒ MÁA WỌLÉ PADÀ SÍLÉ Ẹ̀KỌ́ WỌN GBOGBO LỌLÁ ỌJỌ́ KẸRÌNDÍNLÓGÚN OṢÙ KẸFÀ LẸ́YÌN ÌSINMI ỌDÚN ILÉYÁ
9 AṢÍWÁJÚ ÀWỌN IKỌ̀ ALÁKATAKÍTÍ ADO ALERO TI SỌ PÉ KÍ WỌ́N MÁ RETÍ ÌFỌ̀KÀNBALẸ̀ LÓRÍLẸ̀ ÈDÈ NÀÌJÍRÍÀ BÍ WỌ́N BÁ SÌ Ń PÈ WỌ́N NÍ IKỌ̀ ADÀLÚRÚ
10 OLÈ KAN GÚN AKẸ́KỌ̀Ọ́ KAN ÀTI ÒṢÌṢẸ́ ILÉ Ẹ̀KỌ́ GÍGA NORTH WEST UNIVERSITY NÍ ÌPÍNLẸ̀ KÁNÒ PA LẸ́YÌN TÓ JÍ Ẹ̀RỌ ÌBANISỌ̀RỌ̀ WỌN
ÌKÀNNÌ AMÓHÙN MÁWÒRÁN YORÙBÁ BROADCASTING NETWORK YBN LATI Ń KỌ ÀWỌN ÀKÓJỌPỌ̀ ÌRÒYÌN OLÓJOJÚMỌ́ YÌÍ JÁDE FÚN ÌGBÁDÙN Ẹ̀YIN OLÓLÙFẸ́ WA Ẹ ṢÉ PÚPỌ̀ FÚN ÌFẸ́ TÍ Ẹ NÍ SÍ WA ÀJỌṢE WA Ò NÍ BÀJẸ́",Normal,B1
1502162507800179,"Hmmm eyin eeyan e fura oooo
E woju ikan ninu awon to n fi F alert ja ole",Normal,B1
27201803666151957,"️ ️ ️ ️ EBl OKO Ml 1 ️ ️ ️ ️
Eku ile ooo se daada laba yin eku ojo meji meta kan ode odun bi gbogbo wa lama ri anu gba aku aseku odun ase opo re laye Amin
ORO AKOSO
Mofe mu Itan yi wa lati le fi ko awon okunrin kan logbon pelu bi elomiran ninu awon okunrin miran yio se fi iyawo re sile losi irin ajo olojo gboro lai wo eyin wo Eje kalo mo wipe ara kise okuta oo tao ba gbagbe ninu sheria Islam gan olohun ati Anobi wa Muhammad gan fidi re mule fun wa wipe ibi ti a ba ngbe nani ki a jeki awon iyawo wa ma gbe pelu wa Nigbati o mo wipe o ti setan lati gbe ile pelu iyawo re kilo fe omo olomo sile fun Toba ya wa wama so kiri wipe iyawo re nse sina inyan ale ninu ile re Ema simi gbo oo mio so wipe ki obinrin ma yan ale kiri nitori wipe oko re kosi nile oo sugbon iwo okunrin gan ni ko ro lemeji saaju kio o to losi irin ajo re E wa gbo ibi ti eleyi pada jasi
Toba ribe eje ka bere itan tori ade ibi ise mase agba ole ni awon agbalagba Yoruba npe iru won itan beere
Asake ati Ayomide je omo ti won jijo wa lati idile ola Baba tobi awon mejeeji loni owo lowo koda gan awon mejeeji ni won ni ile ise nla nla kakiri ilu won Ayomide ati Asake jijo kawe gboye ni ile iwe kan naa ni nigbati won jade won lo se agunbaniro ninu ilu kan naa sugbon ijoba ibile ti ijoba gbe kaluku won lo otooto ni Gbogbo igba ti won n se agunbaniro lowo yi Asake ati Ayomide kofi ara won sile toba wa di opin ose bi igbin bafa karahun atele ni won mafi oro ife won se Nigbati won pari agunbaniro won
ile ise ti Ayomide ti lose agunbaniro nani won won ti da duro ti o tumo si wipe ibe nani yo ti mase ise sugbon ni ti Asake ohun si wo oju olohun fun ise Lati igbati Ayomide ati Asake tiwa ni ile iwe giga ni oro aferawa tiwa laarin won titi ti won fi pari iwe won nigbati won yio fi pari ife won ti ni agbara gan ni o debi wipe ti won koba ri ara won lojo kan kosi igbadun fun awon mejeeji nigbati won pari agunbaniro won ni won se momi inmo ee ti nse introduction kope ti won se momi inmo ee nani won se igbeyawo won fun Ayomide ni promotion ni ibi ise losi ilu oyinbo Mo nbo itan n tesiwaju oya ooo comments yin daa",Normal,B1
1909445646407301,Ole se ẹbọ pẹlu phone ti o mu dani yẹ tori okọ láti lọ jọsin fún ẹlẹ́dàá rẹ latari pe oun tẹ phone lọwọ atúmọ sipe onifẹ phone yẹ ju àṣẹ ọlọhun lọ niyẹ,Normal,B1
950775544661625,Olosho 30k,Abusive,B1
948321194917779,Oloriburuku ni Maresca aje,Abusive,B1
1029484912806992,"AQUARIUS ️
AFEFE ONI IBINU ODI
gba wo ni oni lilo omi fun iwosan
ara re yato si mimu tabi wiwe ooo
OORU OGANJO NI
Awon akoko gbaa ti omi le je
fun awon irawo wonyi ni gba owuro
Kutukutu ti ela oju ojo otila ti la lagboo
but omi ko fi iwosan eyi keyi to ba fe ran
lo maje lo ma fohun lowo nkan akoko ti
ole fi omi gba adura fun itura ara re oo
️ ️ ️ ️ ️ ️ ️ ️ ️ ️
️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️
PISCES ️
OMI TIKIRU LARUJU
gba wo lilo omi ti yi fun iwosan
Eyi ni Olotu omi atokun odo alase
ati Oludari ibu omi lale odo Lotito
ati ododo kosi gba ti eja ko fi gba nan
fi ti omi nse ohun lo faa ti eyi oni irawo
yi fi feran omi lopolopo igbaa ni wiwe yii
Shaaa bi pe wón fi omi nse won lai nse afise
igbaa mewa lojumo kan soso kilode
IDAJI KUTUKUTU FE RE
Igba yi omi odo oti daru dapo
bi omi odo ba wa ni agbegbe re lo si nbe
ki olo gba adura le eti odo omi pelu edun
Okan re hmmmm bi ko ba wa si nbe omi
inu konga ile re nko tabi eyi ti o wa ni
agbegbe re tabi omi eyi keyi to wu kole
je sa ri daju pe idaji ni ko je bu sinu
Awo funfun tabi cup funfun ike loba ri
lo kan ninu re fi gba adura iwosan ni fun yi
️ ️ ️ ️ ️ ️ ️ ️
️ ️ ️ ️ ️ ️ ️ ️ ️ ️
ARIES ️
INA TOGBONA RIRI ALAGIDI INU
IROLE PATAPATA NI LILO OMI TI YI
E duro na kilode ti e fi nbe feran omi
pupo kise pe a kilo omi sugbon kise nbe
taa ra to nbe geè sugbon e le mu omi ni
Igba mewa e fe ran lati ma mu omi shaa
Ma fi le te ara mo omi ni mimu taratara
Oni ohun to nse kise eyi na irawo yi loje
ki e ma mu omi e ma nfe lati iwe ni osan
Eyi to ma wu yi lopolopo kosi nkan meji to
faa nipe o nfe fi ran irawo lowo akoko yi ni
Isemi irawo re si ise alagbara lowo oo nbe ni
Oni lilo omi ni awon akoko na osan gangan ni
Professor Professional Akinpanaogun WorldUniverse Omoabalesoro Aderogunmasa
Eyi irawo yoku nbo lai pe yi
Gbogbo re ko ni a le fi ojo kan so tan
A le fi odun kan so tan ka ma wa sope
Ojo kan soso E je ki a pade ni oju iwe
Keji lai pe yi Adura yii ni ki e ma fi ran
mi lowo ni gbogbo igbaa pe ki Olohun tun
nbo fun mi ni ore ofe ati agbara lati le
te si iwaju ninu ise to fi ran mi ohun na
la wa lenu re ki ori nse gbogbo wa ni rere
laye ooo Lase Olodumare
BAMI SHARE RE FUN AFANI ELO
MIRAN KI O SI BAMI LIKE PELU
COMMENT ADURA RE NI KO FI SOWO
RANSE SI MI OOO
️ Calling
Whatsapp
0906487 8516",Normal,B1
2102498660682199,E Ba Mi Ki GBE Ole Ole Ole Ole Iya Ole Omo Apayan Elewon,Abusive,B1
1453380726474745,"Ìṣòrí kejì
Eégún Alárè
OJE LARINNAKA ATI DASOFUNJO
Nwọn ni ìdí isẹ ẹnì laa mọ ni l ole bẹ́ẹ̀ ni ẹṣin kí i dá ní kí a má tún un gun Bí Ojelade àti bàbà rẹ Oje LARINNAKA tí padà dé ìlú wọn tán ni Ojelade tún pinnu láti gba ọna àjò míràn lọ láti ṣeré
Baba rẹ Oje LARINNAKA tí dàgbà nigbati a nwi yí kò sì lè lọ sí òde idán mọ Nípa bẹ́ẹ̀ ó fi ọ̀pọ̀lọpọ̀ agbára rẹ hàn ọmọ rẹ pé kí ó máa fi ṣe ọkùnrin ó sì tún mú u dá ọmọ rẹ náà lójú pé mimi kan kí yio lè mi i wo mọ
Ṣùgbọ́n níbiti Ojelade tí npalemo láti lọ sajo ní títàn tide sì bàbà rẹ o si fi odidi oṣù mẹta gbáko soku bàbà rẹ náà kì ó tó mú ọ̀nà àjò náà pọn pẹ̀lú àwọn ọmọ ehin rẹ Ọkan Ojelade balẹ pé àjò náà yio dára fún òun ní ti pé idán pípa dá a lójú to ada àti pé àwọn oogun tí afi ńṣe ọkùnrin tí Baba rẹ fún un mbẹ lọ́wọ́ rẹ bí aba àwọn miran si kún ilé Yàtò sì ìwọ̀nyí Ojelade pàápàá tó ọkùnrin fún ara rẹ
Kí a má wulẹ̀ fà ọ̀rọ̀ yi gùn lọ bí ilẹ̀ bí ẹni mọ Ojelade de ilu kan báyìí láti pidan Gẹ́gẹ́ bí ìṣe rẹ o lọ sí ọdọ Baálé ìlú Baálè náà sì gba a láyé pé kí ó wà ṣeré fún òun Nigbati ọjọ́ are pé Baálè jókòó àwọn aya rẹ joko àwọn ìjòyè jokoo àwọn borokinni joko àti gbogbo tomo dé tagba ìlú sì pèsè wamu láti wòran
Ṣe láti ọjọ́ tí alaiye ti d aiye bí Eégún Alárè bá pidan nwọn a máa júbà ara wọn bẹ́ẹ̀ náà sì ni pé Ojelade pàápàá kì i pidan laijuba Ṣùgbọ́n ní ọjọ́ are tí a nwi yí kò júbà fún ẹnì kankan tí ó fi ń ṣeré lọ a kò mọ bóyá paagun ni ó nda a láàmú nitoripe o ti gbójúle agbára tí bàbá rẹ̀ fún un pupọ gẹ́gẹ́ bí a ti lè rí i tí ó ń pofo ni ojú agbo kí ó tó bẹ̀rẹ̀ are Ọkàn nínú àwọn òfò tí ó pe lọ báyìí
A kì i rafefe mú
A ki i romi mi
Ko seni to le m ofo
Tori afẹ́fẹ́ legelege lórúko bàbà eji
Afuufu lele lórúko bàbà ojo
Kàkà k eji ó pá mi
Eji a d ẹrú a máa lọ
A gbin sinu ni tegbi
A kun sínú ni tefon
Ọ̀rọ̀ hun hun inú Ẹlẹ́dẹ̀ ni i gbé
Ọ̀rọ̀ t o ba ndun ijimere
Ọjọ́ t o bá fojukan Alapinni ni tuka
Bí ó ti pofo náà tán ni àwọn onibata filu sì i nigbati o da orin yìí pé
Bí gbin bá fenukan yọ a kú ó
B obìnrin binrin ba fojukan oro oro ó gbé e
Egan ni he Ojelade kò wabiwosi orin ni ojú agbo lọ́jọ́ náà èyí tí ó jẹ pe o fi hàn gbangba pé ó gbójúle nkan kí ó tó máa ṣeré lọ Bí ó ti kọrin onírúurú tán ní o bo síwájú Baálè tí ó sì beresi fi ẹsa kí Baálè ni akidele kí ó tó máa bá idán pipa lọ Báyìí ni Ojelade ṣe kí Baálè
Baba k ẹ ẹ pé o
Ikoyi ọmọ ẹrú ọfà
T apo t apo ẹ sì nderu ogún ba ni
Onikoyi o Se ko si nkankan
Ogun lo burú l èso ó délé pé
Ogun l o buru l èso o pé ra won l ooko
Èso Ikoyi ọmọ A gbọn l ọna
Àádọ́jọ l èso n ilé igbon
Alapo ta biran l o kò wọn r ojú ogún
Ogun naa l o pa won ni nwọn fi kú aadọta
Erin din sún le erin din sún de
Erin din n nu wọn l o sun ke eepe
A a r ẹyọ méjì to ku mọ
Agogo ìdè lafi nw ọmọ
Ogun a ja a wehin l o ti m èso wù mi
Ogun ojoojumo l o mu le igbon sú mi i lo
Ara igbon mopo ọmọ Oja ose
Àní ng ó wa a re le baba rẹ
Nílé Onikoyi ọmọ ẹrú ọfà
Ọmọ a poolu sigun
Onikoyi kí gbó fà lẹ́hìn
Gbaa gbaa iwaju ni bàbá wọn fi igbó tá
Onikoyi ó Ṣe kó sì nkankan
Obìnrin Ikoyi nwọn kí i pagbon n Ikoyi ilé
N ìjọ tí nwọn bá pagbon n Ikoyi
Etí ogún ni nwon nran bàbà wá
Obìnrin ikoyi nwọn kí i j okete
A tugun ni bàbá wá fi ṣe
Asehinwa asehinbo l ọmọ bibi onikoyi
Nfapa ewusa i j ẹ̀kọ́
Ikoyi mọ l oja igbon nile
Eruwa singinsingin abẹ ilosun
Ọmọ enini to mu koríko wúwo
Ọmọ kotokoto n ikoyi ile
Ọmọ ko ngbari l oju ogun
Ọmọ agbára s ojú ọna koto n pori
Waawaa gbógun dona ogun a dete
Waawaa gbógun dona ogún a dero
Okoto n pori gbógun dona ogún a d ìbínú
Bogun ó ṣe e ka n ikoyi ilé
Adegunlola lomo ẹni tí i gbagogo
Ti i máa kéde
B ogún kò sì ní ṣe e ja
N ikoyi ile
Adegunlola lomo ẹni tí i gbagogo
Ti i maa kéde
Ìwọ lomo Olofa kan ososo n ti so
Ìwọ lomo Olofa kan ososo n ti so
Ìwọ lomo Olofa kan a ta kú u gbagada
O ku si gbogodo
O fofa kansoso pa nai mẹfa
Enikeje ṣe Haa ó fèrè kú
O ni ma kú o waa re le bàbà un
O lọ wí pé ó r ọmọ jagunjagun l oju ogún
Ikoyi Mo l oja igbon n ilé
Èso ikoyi ọmọ a gbọn l ọna
Èso ikoyi dà mí lóhùn ìwọ ni ng kesi
Bí Ojelade tí fi ẹsa kí Baálè dé ibi tí ó ti sọ pé èso ikoyi dá mi lóhùn ìwọ ni n ké sí ní orí Baálè naa wule ní o ba da opooro owó bo o bẹ́ẹ̀ gẹ́gẹ́ ni àwọn ìjòyè sì ṣe pẹ̀lú Sugbon nigbati Baálè yio se eyi ti o kamokamo ju ní o mú ọmọbìnrin rẹ kan tí ó rẹwà pupọ ó sì fi í lé Ojelade lọ́wọ́ pé kí ó fi ṣe aya Inú Ojelade náà dùn nigbati Baálè tá a ní irú ọrẹ ńlá bẹ́ẹ̀ ó sì fi ẹsa dúpẹ́ lọ́wọ́ Baálè báyìí
Mo dúpẹ́ lọ́wọ́ orí bàbà mi
Oje LARINNAKA ọkọ iyadunni
Mo jó jo jo Baba fún mi lowo
Mo soje títí mo dé ibi ilẹ̀ gbé rò
Tí mo mo mú aya wálé
Orí ní i ṣe ni taa da de owó
Orí ní i ṣe ni taa tẹ pa ileke
Orí náà lo ṣe mí atete niran
Ti Baba fi fún mi ní ọmọ
Mo tún dúpẹ́ lọ́wọ́ orí bàbà mi
Agba osannu Ọlọ́run nu jolo
Osannu alagbede kí i tẹ́wọ́ gbó owó
O ṣé e mo dúpẹ́ ó Baba mi
Èso ikoyi ọmọ a gbọn lọ́nà
Èso ikoyi agbon tí kò rí ikú sá
Ẹ darapọ̀ ni ọ̀la fun òmíràn
Adúpẹ́ lọ́wọ́ ọ̀gbẹ́ni Obey Adesoji",Normal,B1
1679338900040564,OLE Buruku woman,Abusive,B1
1707978680617037,"MIMU ISESE WONU ESIN KRISTENI
Bawo ni ori bibo se wonu esin Kristeni Tani Jesu fi Eja Aro bo ori fun ninu Bibeli Kilo kan Kristeni pelu epo obo tabi Omi Aiyi Fohun Aha se ninu Ihinrere Kristi naa ni Ero Ofa ati Aporo Ofa ni sise wa Tani Kristi ati awon Aposteli re ninu Bibeli fi irawo si irawo yan oko tabi aya fun Eru egbe melo ni won di ninu Bibeli
Inu Isese Esin Abalaye ni o wa lati ma fi eranko bo Ori eniyan dipo bibo Olorun E gbo mi dada ninu isese ni o wa lati ma fi irawo si irawo yan oko tabi aya fun ni Ani ninu Esin Abalaye ni o wa lati ma di eru egbe sise ipinya oko orun ati dida Fanta iyo Oti schnapps sinu okun ati odo ti nsan A nse Aporo Ofa sowo Ise ogun ni Bi e ba ri gbogbo nkan wonyi ni owo enikan ti o pe ara re ni iranse Kristi E mo daju daju wipe Oni Isese ati Elesin Abalaye ni iranse naa
Afi Enu je Kristeni ni opolopo awon Kristeni ni ojo oni Oye ohun ti anpe ni Kristeni koye opolopo won nitori won o si ni abe eko oro Olorun to ye koro Oju won dudu Awon Eke Iranse Olorun shi pe isese fun won Ihinrere
Ki awon iranse eke yi to ge mi je E gbamilaye lati la nyin loju pelu atejise mi yi nipa ohun ti anpe ni Kristeni Ohun ti anpe ni Kristeni ni Igbagbo re ni kan soso ninu Oruko JESU ponbele Kosi afikun kosi amukuro nibe Ohunkohun ti won ba fi kun Oruko Jesu yi fun e Mo daju wipe Isese ni
Mo danu duro nihin
Aposteli David",Normal,B1
1409363207883131,E wa gbo ibeere oponu lenu dindinrin lolz,Abusive,B1
893067043081728,"Imura oni wasi gbudọ wa ni iwontun wonsi oni wasi kogbudo ma fi dukia ti awọn eniyan bun proud
ole se akoba fun awon atoroje",Normal,B1
